adresse;lat;lon
-1;48.62073;7.76921
-1;48.5825942;7.743547
-1;48.5805869;7.7277554
-1;48.54866;7.74907
-1;48.572737;7.794455
-1;48.5221023;7.7207212
-1;48.5818763;7.7429362
-1;48.582052;7.7324436
-1;48.55216;7.75173
-1;48.59274;7.69821
-1;48.61936;7.76458
-1;48.5838511;7.7417781
-1;48.5784463;7.7313296
-1;48.54441;7.76569
-1;48.5920054;7.7038335
-1;48.58322;7.74677
-1;48.58395;7.73443
-1;48.54778;7.75557
-1;48.61696;7.76787
-1;48.5851733;7.7545864
-1;48.55165;7.76669
-1;48.5944751;7.7038193
-1;48.61633;7.76278
-1;48.51691;7.6996
-1;48.58658;7.7536
-1;48.54341;7.77223
-1;48.5925728;7.6979782
-1;48.61444;7.73891
-1;48.50205;7.72491
-1;48.5804096;7.7468638
-1;48.5714565;7.7703828
-1;48.5951115;7.6942735
-1;48.61321;7.7730268
-1;48.64884;7.73339
-1;48.5741509;7.7534894
-1;48.59914;7.70793
-1;48.61342;7.77124
-1;48.5704473;7.7306802
-1;48.57255;7.76524
-1;48.5982821;7.7605533
-1;48.5890908;7.7302123
-1;48.58272;7.73936
-1;48.64105;7.7619
-1;48.5853362;7.7608778
-1;48.5950353;7.7099281
-1;48.5687;7.72725
-1;48.59244;7.74597
-1;48.5358717;7.7045351
-1;48.56694;7.77304
-1;48.5841466;7.7589602
-1;48.6039963;7.7173364
-1;48.58627;7.76317
-1;48.5298;7.71121
-1;48.58179;7.74891
-1;48.57964;7.76185
-1;48.56214;7.7526
-1;48.5947365;7.7731463
-1;48.52892;7.73214
-1;48.58248;7.74017
-1;48.58238;7.73565
-1;48.57488;7.7262
-1;48.52651;7.70932
-1;48.5811364;7.7462777
-1;48.5583692;7.7489622
-1;48.62143;7.76795
-1;48.58702;7.74864
-1;48.5763;7.73161
-1;48.54488;7.75681
-1;48.62279;7.76501
-1;48.5843;7.74464
-1;48.58778;7.74093
-1;48.54684;7.75381
-1;48.6125;7.76721
-1;48.579406;7.7508955
-1;48.54583;7.76745
-1;48.5911988;7.7095091
-1;48.61747;7.7628
-1;48.5086;7.69569
-1;48.58595;7.75439
-1;48.54599;7.77187
-1;48.59191;7.69651
-1;48.61716;7.77307
-1;48.4984345;7.7405555
-1;48.585688;7.7426994
-1;48.56924;7.77831
-1;48.59789;7.69124
-1;48.61345;7.77374
-1;48.600344;7.7350643
-1;48.5869309;7.7550257
-1;48.58833;7.72519
-1;48.6154;7.77093
-1;48.58269;7.72376
-1;48.5751415;7.7426844
-1;48.57428;7.74981
-1;48.5921346;7.7334533
-1;48.59924;7.76115
-1;48.59231;7.73786
-1;48.5837943;7.7415126
-1;48.52978;7.69332
-1;48.56546;7.75943
-1;48.5979902;7.7097533
-1;48.59353;7.75835
-1;48.59328;7.75265
-1;48.5827;7.75086
-1;48.5365854;7.7125885
-1;48.56415;7.76888
-1;48.58034;7.75553
-1;48.60497;7.71753
-1;48.5967514;7.7558828
-1;48.5510178;7.6891313
-1;48.58021;7.74908
-1;48.5853296;7.7603222
-1;48.54894;7.75626
-1;48.5900005;7.75559
-1;48.55583;7.69264
-1;48.58158;7.7402
-1;48.58809;7.7394
-1;48.56754;7.72092
-1;48.52741;7.70986
-1;48.57998;7.74518
-1;48.5794467;7.7310256
-1;48.54908;7.75381
-1;48.5788319;7.769567
-1;48.62267;7.76839
-1;48.584155;7.7409636
-1;48.57633;7.73583
-1;48.5467091;7.754799
-1;48.59375;7.70325
-1;48.62408;7.7635
-1;48.5791204;7.7401971
-1;48.5878071;7.7388351
-1;48.54742;7.75149
-1;48.61614;7.7649
-1;48.5783183;7.7495069
-1;48.58429;7.73612
-1;48.59063;7.70636
-1;48.61729;7.76327
-1;48.5047873;7.7093375
-1;48.58868;7.7549
-1;48.55432;7.76302
-1;48.59538;7.69729
-1;48.61628;7.77521
-1;48.58581;7.74336
-1;48.56709;7.77336
-1;48.59703;7.70028
-1;48.6105526;7.7338408
-1;48.60425;7.72885
-1;48.58462;7.74417
-1;48.5694929;7.7633736
-1;48.58918;7.72519
-1;48.61465;7.76983
-1;48.63811;7.72761
-1;48.577808;7.7383025
-1;48.5727964;7.7628016
-1;48.5924338;7.7324456
-1;48.59969;7.76778
-1;48.59725;7.73977
-1;48.60334;7.71343
-1;48.60045;7.75451
-1;48.59374;7.75799
-1;48.53941;7.7197
-1;48.5611563;7.7639126
-1;48.57971;7.75382
-1;48.56648;7.72203
-1;48.5966727;7.7592399
-1;48.58231;7.74823
-1;48.55144;7.69172
-1;48.580239;7.751171
-1;48.5785486;7.7488618
-1;48.56481;7.70635
-1;48.55868;7.68698
-1;48.5795119;7.7311512
-1;48.56623;7.72019
-1;48.62877;7.75839
-1;48.5797038;7.7479697
-1;48.5839;7.73454
-1;48.55041;7.75589
-1;48.58107;7.76995
-1;48.62232;7.76717
-1;48.57618;7.72927
-1;48.54967;7.75051
-1;48.5931;7.71086
-1;48.6261216;7.7604661
-1;48.58444;7.74546
-1;48.5833859;7.7385132
-1;48.54845;7.75287
-1;48.5942861;7.6999192
-1;48.58322;7.7452
-1;48.58399;7.73552
-1;48.58882;7.70749
-1;48.6127;7.76716
-1;48.54622;7.76559
-1;48.59497;7.6966
-1;48.6095916;7.7655194
-1;48.58531;7.742
-1;48.56783;7.75155
-1;48.57988;7.71746
-1;48.5989045;7.7529365
-1;48.61952;7.72616
-1;48.57464;7.74976
-1;48.58852;7.72395
-1;48.61257;7.77566
-1;48.6422325;7.731038
-1;48.58146;7.74846
-1;48.5739146;7.755318
-1;48.5916942;7.7213627
-1;48.59095;7.76481
-1;48.5464386;7.7271717
-1;48.5852468;7.7436183
-1;48.57303;7.75369
-1;48.6003685;7.7112678
-1;48.6112975;7.7811999
-1;48.5947729;7.7583021
-1;48.58312;7.75463
-1;48.57559;7.69081
-1;48.5741918;7.7668708
-1;48.5918959;7.7247038
-1;48.56666;7.72482
-1;48.59732;7.75897
-1;48.5838775;7.7496833
-1;48.55388;7.69108
-1;48.58125;7.75151
-1;48.5792623;7.7508871
-1;48.60532;7.71942
-1;48.5809556;7.769959
-1;48.55708;7.68205
-1;48.58214;7.75053
-1;48.5761101;7.7317814
-1;48.56757;7.72653
-1;48.58963;7.77502
-1;48.6272;7.7593
-1;48.58257;7.73818
-1;48.55133;7.75789
-1;48.57453;7.76667
-1;48.58239;7.73578
-1;48.55096;7.75083
-1;48.59528;7.69323
-1;48.6273689;7.7586448
-1;48.58385;7.74454
-1;48.58551;7.73625
-1;48.5916743;7.706343
-1;48.583811;7.7464745
-1;48.58443;7.73468
-1;48.59023;7.70326
-1;48.61483;7.73379
-1;48.58189;7.74559
-1;48.54549;7.76092
-1;48.8655195;2.3029983
-1;48.8242097;2.5322339
-1;48.8348419;2.540962
-1;43.5210604;1.511706
-1;43.5210682;1.5118616
-1;45.7705855;4.8372011
-1;48.8624585;2.3469792
-1;48.8623395;2.3469712
-1;48.8625506;2.3469141
-1;44.3412687;5.7638888
-1;45.390046;4.2976492
-1;45.388093;4.298809
-1;47.105546;6.144226
-1;47.1062739;6.1459319
-1;45.9314974;6.1163895
-1;48.9531833;2.0557016
-1;48.9521286;2.058202
-1;43.5302916;5.4334536
-1;46.592134;0.321157
-1;48.8320695;2.5347971
-1;48.8353817;2.5406864
-1;43.739838;4.200524
-1;48.6291366;2.4340031
-1;48.8953393;2.1956466
-1;48.8953301;2.1955377
-1;48.8951663;2.1956198
-1;49.2207537;4.0142329
-1;49.2212892;4.0143968
-1;49.2212844;4.0142382
-1;45.7300284;4.8367718
-1;48.8593004;2.3564526
-1;48.859019;2.3570722
-1;48.8594285;2.357685
-1;43.5284162;5.4527565
-1;43.5306975;5.4492158
-1;43.5294471;5.4452061
-1;43.5294726;5.4507839
-1;43.5287642;5.4507954
-1;43.5297461;5.450848
-1;43.5263846;5.4508034
-1;43.5282939;5.4505885
-1;43.5283345;5.4512326
-1;43.5259442;5.4510843
-1;43.5279455;5.4508044
-1;43.5312173;5.4507387
-1;43.5299491;5.4498516
-1;43.5287397;5.4513698
-1;48.9250702;2.3541907
-1;48.9851948;2.256413
-1;48.9923627;2.2595271
-1;48.9931193;2.2592323
-1;48.66518;6.165101
-1;43.8365692;5.7836455
-1;48.8869538;2.3394777
-1;48.8870153;2.3395808
-1;43.617951;7.0756023
-1;45.773606;4.813902
-1;49.1467791;6.8190688
-1;49.1696245;6.9362511
-1;49.1694033;6.9358388
-1;49.169133;6.9361755
-1;49.1693471;6.9365332
-1;46.12401;3.428127
-1;46.125155;3.426375
-1;46.122336;3.423426
-1;46.125848;3.430505
-1;46.126465;3.425557
-1;46.1218;3.423721
-1;46.125287;3.422544
-1;46.125876;3.422639
-1;46.1258879;3.430864
-1;46.12228;3.423247
-1;46.125426;3.425693
-1;46.1940427;6.2329569
-1;43.319477;5.582233
-1;45.936834;-0.956833
-1;44.559124;6.079987
-1;44.1947147;5.9428227
-1;49.761748;4.708092
-1;43.7587223;5.8822174
-1;48.8676739;2.7805454
-1;43.105353;1.631669
-1;43.114569;1.608453
-1;43.118507;1.599371
-1;43.115942;1.612303
-1;43.106252;1.63038
-1;43.116454;1.611865
-1;43.116305;1.611077
-1;43.1124378;1.6089642
-1;43.106454;1.631251
-1;43.11275;1.610694
-1;43.114909;1.609414
-1;43.104704;1.630897
-1;43.115162;1.608822
-1;43.111643;1.61171
-1;43.115693;1.611945
-1;43.118212;1.61186
-1;43.1045017;1.6309328
-1;43.105437;1.630747
-1;43.116284;1.613532
-1;43.185594;3.005415
-1;44.3727111;4.9803428
-1;43.18225;3.002404
-1;43.184814;3.004856
-1;43.181429;3.000191
-1;43.18661;3.006182
-1;47.458759;6.83799
-1;49.2549007;4.0343167
-1;-22.2716231;166.4398743
-1;43.6056597;1.4490822
-1;43.5996325;1.449254
-1;48.824076;7.7294861
-1;48.8495156;2.3446878
-1;48.8492449;2.3445322
-1;48.848124;2.3442142
-1;48.8957953;2.1959392
-1;49.1562118;2.4434891
-1;49.1560888;2.4442514
-1;47.6359268;6.8545821
-1;48.8251217;7.7322473
-1;43.5647115;1.4631256
-1;43.5647332;1.4627473
-1;43.5589499;1.4675126
-1;43.5603514;1.4660688
-1;43.5646048;1.462956
-1;43.563018;1.4665239
-1;43.5742386;1.4668482
-1;43.564892;1.4629416
-1;48.525717;-2.240738
-1;48.8286924;2.2253087
-1;48.8219951;2.2316262
-1;48.8287022;2.2254427
-1;48.0141057;-4.0800478
-1;47.994453;-4.10343
-1;48.0140967;-4.0797758
-1;47.766724;-3.555815
-1;50.6329768;3.0592437
-1;49.1189616;6.8750299
-1;49.1189621;6.8746035
-1;50.707037;1.574716
-1;43.897534;1.992657
-1;43.897843;1.992
-1;42.7764472;2.914113
-1;48.8729875;2.3168648
-1;48.8722868;2.3180487
-1;48.8725198;2.3180021
-1;48.8722251;2.3180573
-1;48.8721111;2.318129
-1;48.8721635;2.3180964
-1;48.8727767;2.3179481
-1;48.8714159;2.3210143
-1;48.872447;2.318136
-1;48.87157;2.3204323
-1;48.8729563;2.3166923
-1;48.8726861;2.3179721
-1;48.8718336;2.3182995
-1;48.8715688;2.3200404
-1;48.8723388;2.3181489
-1;48.8716082;2.3203232
-1;48.9966906;2.253956
-1;48.991626;2.258209
-1;48.9969527;2.2587084
-1;48.9963204;2.2549497
-1;43.2078607;1.0856994
-1;43.2041135;1.0857709
-1;43.2096958;1.0855873
-1;43.2055223;1.086302
-1;48.8422925;2.2506795
-1;48.8940317;2.1959683
-1;44.9341633;4.8931403
-1;46.31595;6.0697842
-1;48.354806;5.692741
-1;48.356828;5.692598
-1;45.9184928;6.8750587
-1;48.8696042;2.3403839
-1;48.8696963;2.3404343
-1;48.8693612;2.3421145
-1;48.8686874;2.3417899
-1;48.8696034;2.34097
-1;48.8688955;2.3407109
-1;48.8690156;2.3406024
-1;48.8446717;2.3395874
-1;43.625546;3.432556
-1;43.627692;3.428983
-1;43.627051;3.433161
-1;43.627217;3.428605
-1;43.627725;3.430455
-1;45.6753694;6.3888416
-1;47.277609;-1.788832
-1;47.2738587;-1.795877
-1;47.2743574;-1.7817955
-1;43.5080157;4.9890028
-1;45.7607099;4.8539237
-1;49.142837;6.164343
-1;43.4047649;5.0509849
-1;43.2977131;5.366228
-1;45.6853025;-0.3287674
-1;49.815705;4.743194
-1;49.685429;4.97093
-1;48.8886653;2.2106052
-1;48.8891297;2.2101073
-1;49.703862;4.874356
-1;49.696848;4.875531
-1;49.5129571;0.0960672
-1;43.6411327;5.0981986
-1;43.6407744;5.0974156
-1;43.6405318;5.0993875
-1;43.6399852;5.0989418
-1;43.639844;5.0953104
-1;43.640449;5.0962821
-1;48.9946656;2.2531954
-1;49.79446;4.628143
-1;49.769946;4.680298
-1;49.7041998;4.9193812
-1;43.644396;1.532529
-1;43.644464;1.533282
-1;48.9864808;2.2472792
-1;45.6867995;-0.3394405
-1;45.686188;-0.3394792
-1;45.6871266;-0.3388397
-1;45.6865276;-0.3397793
-1;45.6858473;-0.3390723
-1;48.8447277;2.2574608
-1;43.414774;5.3612773
-1;47.256567;-2.270849
-1;48.3830988;7.4783227
-1;43.2953896;5.3858126
-1;43.2954194;5.3859887
-1;47.2632169;-2.2371864
-1;47.257439;-2.26388
-1;47.263526;-2.238683
-1;47.263497;-2.238059
-1;47.275497;-2.213463
-1;47.2804808;-2.2041502
-1;47.272262;-2.206921
-1;47.2688316;-2.2155874
-1;47.275545;-2.213134
-1;47.2804908;-2.2042232
-1;47.2759124;-2.2073052
-1;47.274496;-2.216
-1;47.2688246;-2.2158584
-1;45.56401;5.921877
-1;47.274727;-2.239585
-1;47.258464;-2.272367
-1;48.52659;-2.240327
-1;47.258877;-2.272122
-1;45.567344;5.919214
-1;43.6847447;4.6319222
-1;43.677006;4.6278021
-1;43.6731941;4.6168197
-1;43.6770227;4.6271793
-1;43.6722771;4.6172092
-1;48.7980568;2.4859299
-1;48.7644395;2.4899245
-1;43.6472184;4.7170944
-1;43.6659167;4.6382451
-1;43.6760397;4.6277339
-1;43.6848842;4.6318884
-1;43.6776151;4.625394
-1;43.7242464;4.706018
-1;48.956085;2.478101
-1;48.444978;1.483158
-1;50.3977107;3.0853146
-1;48.8046906;2.4855197
-1;48.444909;1.487538
-1;48.44572;1.486633
-1;49.129374;6.164824
-1;48.8771088;2.1723911
-1;48.8879682;2.2331381
-1;48.9049343;2.2203254
-1;48.9054905;2.2215867
-1;48.9057047;2.2221596
-1;44.3144538;5.8241754
-1;44.3152208;5.8188913
-1;48.7969783;2.4863521
-1;48.8404389;2.0782966
-1;44.8753663;4.8792306
-1;45.6857158;-0.3393686
-1;45.6871044;-0.3389034
-1;45.6848436;-0.3045634
-1;45.6827414;-0.3071353
-1;45.6828369;-0.3068145
-1;45.6835909;-0.3065106
-1;45.6869339;-0.3386249
-1;45.6829553;-0.3051653
-1;45.6832597;-0.3045752
-1;45.6850679;-0.304512
-1;45.6869834;-0.3386848
-1;45.072138;5.764945
-1;48.8913564;2.1954326
-1;48.8613854;2.3346815
-1;48.8923404;2.1889177
-1;49.102903;1.454413
-1;49.095323;1.461331
-1;43.4074313;4.8365975
-1;48.217175;3.287921
-1;48.5908506;7.746456
-1;49.4087235;2.8069241
-1;48.9855353;2.2564433
-1;48.8273169;2.2792866
-1;48.8439418;2.3088143
-1;48.844031;2.3089101
-1;48.9698991;2.2632314
-1;48.9191805;2.3510207
-1;48.9251894;2.353825
-1;48.9966519;2.2555267
-1;48.8987975;2.2567202
-1;49.43752;2.074173
-1;48.9148112;2.3492925
-1;48.9151653;2.3520205
-1;48.838718;2.2518362
-1;48.8454874;2.2558178
-1;48.8454826;2.2505918
-1;45.7993417;4.8468482
-1;48.8479091;2.2416964
-1;49.8906812;2.306402
-1;49.8947194;2.3094404
-1;49.8884025;2.3029188
-1;49.8952271;2.3009038
-1;49.892261;2.3002683
-1;49.8879873;2.2973321
-1;49.8949508;2.2993305
-1;49.8939757;2.2931251
-1;49.8931641;2.2978162
-1;49.8916931;2.3026827
-1;49.8936934;2.2950317
-1;49.8955985;2.3058494
-1;49.894623;2.304546
-1;49.888742;2.2950725
-1;49.8940665;2.2986756
-1;49.89678;2.3004739
-1;49.8926152;2.3004868
-1;49.8931597;2.2971636
-1;49.8954477;2.2962954
-1;49.8915325;2.2954339
-1;49.8949898;2.2976301
-1;49.8902973;2.2950729
-1;49.8953692;2.3007518
-1;49.891715;2.3022079
-1;49.8924697;2.2887068
-1;49.8925408;2.2969996
-1;49.8930389;2.2903952
-1;43.7008763;7.2680444
-1;48.918139;2.257044
-1;48.9061211;2.1523749
-1;48.9106791;2.1402143
-1;48.9298589;2.2550025
-1;48.9036017;2.2576758
-1;48.9137407;2.2529747
-1;48.9488822;2.2535527
-1;48.9602958;2.2588114
-1;48.9478545;2.2559521
-1;48.9190151;2.2526144
-1;48.9465595;2.2568086
-1;48.9477868;2.2562909
-1;48.9276685;2.2538183
-1;46.466666;-0.801668
-1;46.464113;-0.800191
-1;46.256654;6.109792
-1;46.255669;6.110775
-1;46.260958;6.114576
-1;43.5921381;1.3984033
-1;43.5919912;1.3986626
-1;43.802279;4.6567121
-1;43.8059972;4.6579639
-1;49.0522347;2.0359316
-1;49.0519054;2.0357876
-1;49.0508426;2.035324
-1;49.0511335;2.0356526
-1;49.052493;2.0364071
-1;49.0510595;2.0353909
-1;50.420316;2.996947
-1;50.644574;2.976776
-1;50.645406;2.974659
-1;50.645462;2.974665
-1;43.6079782;1.3526845
-1;43.6091071;1.3562004
-1;43.6116908;1.3801861
-1;43.6098139;1.3861983
-1;43.5855013;1.4023057
-1;43.5737057;1.4499271
-1;43.5782815;1.4071477
-1;43.5735088;1.4384857
-1;48.8139746;1.8991982
-1;43.5700806;1.4280885
-1;43.5709107;1.4344747
-1;43.5685144;1.4797097
-1;43.5623512;1.4876862
-1;43.5575699;1.4901214
-1;48.527946;2.491778
-1;43.567355;1.4935007
-1;43.5721739;1.4945456
-1;43.5885511;1.4951534
-1;43.5774295;1.4980398
-1;43.5938033;1.4937582
-1;43.6111109;1.48479
-1;43.5990816;1.4916711
-1;43.6068346;1.4845383
-1;43.6026328;1.4865089
-1;43.6172071;1.4829139
-1;43.6321422;1.4785891
-1;43.6222081;1.4813004
-1;43.6467066;1.4621589
-1;43.6466832;1.4560603
-1;43.6430238;1.4726506
-1;43.6456835;1.467204
-1;43.6485752;1.4354753
-1;43.6475214;1.4394874
-1;43.6516646;1.4300176
-1;43.6528956;1.425108
-1;43.6550399;1.4293516
-1;43.6554952;1.4276086
-1;43.6413752;1.4219267
-1;43.6193465;1.4189514
-1;43.6337169;1.4209822
-1;43.6267527;1.4199434
-1;43.6126559;1.4175698
-1;43.6071792;1.4081797
-1;45.6268655;-1.0147926
-1;43.5615008;1.4940767
-1;43.63813;1.4769202
-1;43.6464748;1.448429
-1;43.6479502;1.4213873
-1;43.6094596;1.4134102
-1;43.6061472;1.392791
-1;50.657231;3.069902
-1;48.773579;1.954668
-1;48.89911;2.129636
-1;48.9026003;2.2964419
-1;48.8965683;2.1875139
-1;48.8967484;2.1874965
-1;48.9367983;2.1581078
-1;43.575264;3.826714
-1;45.6008794;-1.0001963
-1;50.36287;3.520149
-1;46.6735785;5.5502975
-1;46.6733299;5.550337
-1;46.6734312;5.5505618
-1;46.6732924;5.5508248
-1;43.6212781;1.3992908
-1;43.6228328;1.4051207
-1;43.6253457;1.4110262
-1;43.6207924;1.3942168
-1;43.5575099;1.4902302
-1;43.5555781;1.4944299
-1;43.554979;1.491554
-1;43.5973192;1.396746
-1;43.6040676;1.4010417
-1;43.5730939;1.4104444
-1;43.5690904;1.4145096
-1;43.568394;1.4163087
-1;43.5684837;1.4197982
-1;48.972444;2.0760112
-1;48.9598422;2.057525
-1;48.9636765;2.0590874
-1;48.9701423;2.0773196
-1;48.9716817;2.0740562
-1;48.9629324;2.0562977
-1;48.97225;2.0774038
-1;48.9615156;2.057455
-1;48.9638439;2.0592068
-1;48.9725912;2.0774314
-1;48.9719116;2.0764811
-1;48.9722185;2.0749536
-1;48.9620062;2.0563474
-1;48.9719308;2.0759708
-1;48.9716091;2.0750898
-1;48.9701399;2.0774736
-1;48.9638572;2.060282
-1;48.9605493;2.0568994
-1;48.9914153;2.2769097
-1;48.8504872;2.3084305
-1;45.7628585;4.8544717
-1;50.606482;3.077181
-1;50.6147914;3.0887727
-1;50.6045148;3.0772799
-1;50.604089;3.077463
-1;50.605235;3.077378
-1;43.6035318;1.4396513
-1;45.600889;5.9147122
-1;45.601298;5.9144932
-1;45.601158;5.9147842
-1;45.7310669;6.4191828
-1;45.7310232;6.4196176
-1;46.101046;5.8274505
-1;46.0914069;5.400959
-1;46.1307217;5.5093503
-1;46.9310628;5.5550013
-1;46.0667757;5.8660835
-1;46.0665955;5.869378
-1;47.3283281;5.1697795
-1;48.8964714;2.2369507
-1;48.8966709;2.2367601
-1;48.8964499;2.2368806
-1;48.8961297;2.2371092
-1;48.8961628;2.2372037
-1;48.959726;2.879366
-1;48.958643;2.878175
-1;48.959571;2.880635
-1;49.632873;-1.59006
-1;49.2759426;-0.2626
-1;48.665944;2.547266
-1;48.539668;2.659721
-1;48.539658;2.660535
-1;44.0903378;6.2317888
-1;48.9463512;2.2541784
-1;48.9465593;2.2486359
-1;48.9692397;2.2644996
-1;48.9448429;2.2519015
-1;44.3461993;5.77071
-1;48.562258;3.288597
-1;48.561043;3.303667
-1;48.559225;3.30231
-1;48.559777;3.300147
-1;48.835688;2.707985
-1;48.846066;2.3742687
-1;45.760342;4.820042
-1;44.662399;-1.168645
-1;43.6065809;1.4474823
-1;43.6014222;1.4426047
-1;43.6053367;1.4474518
-1;43.6043724;1.4473
-1;43.606208;1.4465153
-1;43.6049303;1.4463366
-1;43.5998061;1.4472341
-1;43.5975724;1.4313877
-1;43.599779;1.4469981
-1;43.6040715;1.4446861
-1;43.604878;1.4427805
-1;43.6045427;1.4468305
-1;43.6050515;1.4479701
-1;43.6048364;1.4467133
-1;43.6004586;1.4469405
-1;43.5998199;1.4478502
-1;43.6063672;1.4469069
-1;43.6053066;1.4476859
-1;48.618801;2.547038
-1;48.647404;2.548548
-1;48.646444;2.548773
-1;48.618859;2.547762
-1;48.619136;2.54695
-1;48.9815197;2.2437996
-1;48.9812306;2.2443678
-1;47.901406;1.903041
-1;47.900568;1.901145
-1;48.9366816;2.2574796
-1;43.6137317;1.33011
-1;43.5471819;1.4992851
-1;43.5489771;1.4976891
-1;45.7173393;4.812115
-1;48.8779429;2.2846238
-1;48.8783008;2.2840618
-1;48.403133;2.466855
-1;43.738598;4.18158
-1;43.739337;4.181748
-1;48.3973178;2.4192551
-1;48.8497866;2.6534938
-1;48.840604;2.654017
-1;48.9134322;2.7294865
-1;47.329699;5.0518257
-1;47.329525;5.0517471
-1;47.3289914;5.0521464
-1;48.5912614;6.4910347
-1;46.5820514;0.3419119
-1;44.8332696;-0.5750691
-1;44.8349119;-0.5745429
-1;48.7846187;2.0503834
-1;48.7855003;2.0501814
-1;48.7845099;2.0509171
-1;48.83683;2.636792
-1;49.006967;2.826218
-1;44.8300745;-0.5673507
-1;48.2179687;3.2786048
-1;44.8336464;-0.5665733
-1;44.8358894;-0.5653138
-1;44.8353204;-0.5675879
-1;44.8338874;-0.5655064
-1;44.8358368;-0.5652574
-1;44.8360934;-0.5665462
-1;44.8356993;-0.5651088
-1;44.8330412;-0.566825
-1;44.8350105;-0.5643512
-1;44.13752;4.8161007
-1;48.740557;6.155365
-1;46.5633679;0.381673
-1;45.5239383;4.8746584
-1;45.539496;4.871305
-1;45.5209482;4.8739553
-1;45.5208709;4.8740825
-1;45.539531;4.871003
-1;45.5239731;4.8750533
-1;45.539622;4.871124
-1;45.5283185;4.8791908
-1;45.5189164;4.8690318
-1;45.539409;4.87118
-1;45.5242173;4.8746074
-1;45.528053;4.877718
-1;48.9721609;2.2560638
-1;47.008086;4.798305
-1;47.00759;4.798328
-1;47.0238364;4.8358642
-1;47.023258;4.838256
-1;47.024425;4.837497
-1;47.024556;4.838407
-1;47.024636;4.837951
-1;47.022706;4.838921
-1;47.027338;4.839144
-1;47.027175;4.838526
-1;47.027418;4.838592
-1;47.021623;4.840535
-1;44.8344976;-0.5900715
-1;42.8038928;2.2957785
-1;47.335814;5.004756
-1;48.7560339;2.0556722
-1;48.7536881;2.0514546
-1;48.7590012;2.0503474
-1;45.522973;4.872606
-1;45.154282;5.322049
-1;46.084355;-1.073916
-1;46.084432;-1.073545
-1;46.3017986;4.8323483
-1;45.761133;4.760213
-1;45.764571;4.757764
-1;49.869129;0.714589
-1;45.7464666;6.2945672
-1;45.7791952;4.7741411
-1;45.7788486;4.7740712
-1;47.586552;1.333991
-1;47.586354;1.334597
-1;47.58853;1.331293
-1;47.588552;1.335975
-1;47.590289;1.334207
-1;47.590507;1.334441
-1;47.590865;1.334116
-1;47.592485;1.331222
-1;47.612654;1.337513
-1;47.612817;1.338723
-1;47.591634;1.322652
-1;43.9552826;6.8924044
-1;47.60302;1.3501594
-1;45.7117649;4.8903632
-1;45.7119536;4.8905225
-1;45.469518;4.514268
-1;49.161234;-0.408456
-1;46.138018;-1.151559
-1;46.15566;-1.148343
-1;46.156045;-1.149317
-1;46.15611;-1.148931
-1;46.156594;-1.154544
-1;46.156927;-1.149149
-1;46.157053;-1.149826
-1;46.157649;-1.150229
-1;46.157731;-1.149468
-1;46.1578;-1.153558
-1;46.158919;-1.152076
-1;48.68531;6.222627
-1;48.68487;6.221563
-1;48.685939;6.220543
-1;48.708965;6.239639
-1;45.586691;5.277665
-1;45.585403;5.277702
-1;16.1285409;-61.7696855
-1;45.585271;5.277997
-1;45.7606017;4.8614797
-1;43.534079;6.464219
-1;43.534394;6.464421
-1;45.6973256;4.7948839
-1;45.8854536;-1.1887683
-1;45.8854597;-1.1886219
-1;45.7799791;3.0825585
-1;45.7773238;3.0837888
-1;49.0618739;2.1111465
-1;49.0622624;2.1126175
-1;49.0706364;2.1716225
-1;49.0992189;2.1274374
-1;48.9716887;2.2574433
-1;46.7811108;4.8541548
-1;46.7823204;4.8584997
-1;46.7878079;4.849701
-1;46.7878108;4.8500514
-1;45.882589;-0.896472
-1;46.905924;5.76986
-1;48.83918;2.2860252
-1;43.230659;0.073436
-1;43.231219;0.075664
-1;43.231852;0.081714
-1;43.231949;0.072272
-1;43.231999;0.077812
-1;43.232478;0.073888
-1;43.232973;0.07572
-1;43.233111;0.074377
-1;43.233239;0.077594
-1;43.233287;0.077596
-1;43.233584;0.076384
-1;43.23363;0.07304
-1;43.233833;0.072978
-1;45.758062;4.825216
-1;45.75813;4.825247
-1;45.758704;4.82598
-1;45.758791;4.826037
-1;45.758829;4.825976
-1;45.759003;4.826811
-1;45.759055;4.826341
-1;45.759244;4.826141
-1;45.759257;4.826389
-1;45.759473;4.826438
-1;45.759721;4.82555
-1;45.759949;4.826355
-1;48.9260924;2.3554414
-1;48.9266383;2.3550144
-1;48.830407;2.265339
-1;48.9239015;2.3630099
-1;48.9252922;2.3635123
-1;48.9254509;2.3635715
-1;48.9232953;2.3646687
-1;46.575205;5.750595
-1;47.1874385;-1.5865903
-1;45.6933839;4.9567876
-1;43.6224836;2.2156628
-1;50.770282;3.083282
-1;43.7045048;2.1647354
-1;47.3228301;5.0416202
-1;50.634607;2.96555
-1;50.635419;2.965843
-1;46.0773491;3.4634841
-1;46.672799;4.362242
-1;46.6738152;4.3602353
-1;46.6741965;4.3601349
-1;46.6742;4.363153
-1;46.67432;4.363614
-1;46.299545;4.830021
-1;44.3491827;2.5742605
-1;44.3495254;2.575678
-1;44.3495771;2.577379
-1;44.3506916;2.5762179
-1;44.3509355;2.5754064
-1;46.0387928;4.0575474
-1;48.436771;0.106957
-1;45.731795;4.890014
-1;45.731881;4.889088
